enrollment_id,class,enrollment_count,department,section,offering_id
85-211_F23_3_W_QBS,,5,QBS,W,
85-211_F23_4_W_QBS,,1,QBS,W,
85-211_F23_2_W_QCS,,3,QCS,W,
85-211_F23_3_W_QCS,,1,QCS,W,
85-211_F23_3_W_QIS,,8,QIS,W,
85-211_F23_5_W_QIS,,1,QIS,W,
85-211_F23_0_W_SPC,,2,SPC,W,
85-221_F23_5_W_QBA,,1,QBA,W,
85-221_F23_4_W_QBS,,1,QBS,W,
85-221_F23_1_W_QCS,,11,QCS,W,
85-221_F23_2_W_QCS,,3,QCS,W,
85-221_F23_4_W_QCS,,3,QCS,W,
85-221_F23_2_W_QIS,,4,QIS,W,
85-221_F23_0_W_SPC,,1,SPC,W,
85-242_F23_2_W1_QBA,,1,QBA,W1,
85-242_F23_4_W1_QBA,,1,QBA,W1,
85-242_F23_1_W1_QCS,,2,QCS,W1,
85-242_F23_2_W1_QCS,,1,QCS,W1,
85-242_F23_1_W1_QIS,,1,QIS,W1,
85-242_F23_2_W1_QIS,,1,QIS,W1,
85-242_F23_3_W1_QIS,,2,QIS,W1,
85-242_F23_4_W1_QIS,,1,QIS,W1,
85-252_F23_2_W2_BUS,,1,BUS,W2,
85-252_F23_2_W2_QBA,,4,QBA,W2,
85-252_F23_4_W2_QBA,,1,QBA,W2,
85-252_F23_4_W2_QBS,,1,QBS,W2,
85-252_F23_2_W2_QCS,,1,QCS,W2,
85-252_F23_3_W2_QCS,,1,QCS,W2,
85-252_F23_4_W2_QCS,,1,QCS,W2,
85-252_F23_1_W2_QIS,,1,QIS,W2,
85-252_F23_2_W2_QIS,,1,QIS,W2,
85-252_F23_3_W2_QIS,,2,QIS,W2,
85-252_F23_4_W2_QIS,,1,QIS,W2,
85-258_F23_2_W2_BUS,,1,BUS,W2,
85-258_F23_2_W2_QBA,,2,QBA,W2,
85-258_F23_4_W2_QBA,,1,QBA,W2,
85-258_F23_3_W2_QBS,,1,QBS,W2,
85-258_F23_4_W2_QBS,,2,QBS,W2,
85-258_F23_5_W2_QBS,,1,QBS,W2,
85-258_F23_1_W2_QCS,,1,QCS,W2,
85-258_F23_3_W2_QCS,,1,QCS,W2,
85-258_F23_1_W2_QIS,,1,QIS,W2,
85-258_F23_2_W2_QIS,,1,QIS,W2,
85-258_F23_3_W2_QIS,,2,QIS,W2,
85-258_F23_4_W2_QIS,,2,QIS,W2,
85-370_F23_3_W_QBA,,1,QBA,W,
85-370_F23_5_W_QBA,,1,QBA,W,
85-370_F23_3_W_QBS,,1,QBS,W,
85-370_F23_4_W_QBS,,5,QBS,W,
85-370_F23_2_W_QCS,,1,QCS,W,
85-370_F23_3_W_QCS,,2,QCS,W,
85-370_F23_1_W_QIS,,1,QIS,W,
85-370_F23_4_W_QIS,,1,QIS,W,
85-377_F23_2_W_QBA,,2,QBA,W,
85-377_F23_4_W_QBA,,1,QBA,W,
85-377_F23_5_W_QBA,,1,QBA,W,
85-377_F23_4_W_QCS,,1,QCS,W,
98-000_F23_5_W_CMQ,,1,CMQ,W,
98-000_F23_2_W_QCS,,1,QCS,W,
98-000_F23_5_W_QIS,,1,QIS,W,
98-037_F23_4_W_QBS,,1,QBS,W,
98-037_F23_2_W_QCS,,5,QCS,W,
98-037_F23_4_W_QCS,,1,QCS,W,
98-037_F23_2_W_QIS,,1,QIS,W,
98-037_F23_4_W_QIS,,1,QIS,W,
98-168_F23_3_W1_QBS,,1,QBS,W1,
98-168_F23_4_W1_QBS,,2,QBS,W1,
98-168_F23_4_W1_QCS,,1,QCS,W1,
98-168_F23_2_W1_QIS,,1,QIS,W1,
98-168_F23_3_W1_QIS,,1,QIS,W1,
98-168_F23_4_W1_QIS,,4,QIS,W1,
99-101_F23_2_T1_QBA,,2,QBA,T1,
99-101_F23_1_T1_QCS,,26,QCS,T1,
99-101_F23_2_U1_QBA,,1,QBA,U1,
99-101_F23_1_U1_QBS,,13,QBS,U1,
99-101_F23_1_U1_QIS,,2,QIS,U1,
99-101_F23_1_V1_QBA,,43,QBA,V1,
99-101_F23_2_V1_QBA,,1,QBA,V1,
99-101_F23_1_V1_QCS,,1,QCS,V1,
99-101_F23_1_W1_QIS,,31,QIS,W1,
99-262_F23_2_W1_QBA,,1,QBA,W1,
99-262_F23_4_W1_QBA,,1,QBA,W1,
99-262_F23_3_W1_QBS,,1,QBS,W1,
99-262_F23_4_W1_QBS,,1,QBS,W1,
99-262_F23_2_W1_QCS,,1,QCS,W1,
99-262_F23_2_W1_QIS,,6,QIS,W1,
99-262_F23_4_W1_QIS,,4,QIS,W1,
03-113_F24_5_W_CMQ,,1,CMQ,W,
03-113_F24_1_W_QBS,,1,QBS,W,
03-113_F24_3_W_QBS,,1,QBS,W,
03-113_F24_4_W_QBS,,3,QBS,W,
03-113_F24_2_W_QCS,,3,QCS,W,
03-113_F24_3_W_QCS,,7,QCS,W,
03-113_F24_4_W_QCS,,5,QCS,W,
03-113_F24_0_W_SPC,,1,SPC,W,
03-120_F24_1_W1_QBS,,2,QBS,W1,
03-120_F24_2_W1_QBS,,3,QBS,W1,
03-120_F24_4_W1_QBS,,2,QBS,W1,
03-125_F24_3_W_ISP,,1,ISP,W,
03-125_F24_2_W_QBS,,2,QBS,W,
03-125_F24_3_W_QBS,,2,QBS,W,
03-125_F24_4_W_QBS,,1,QBS,W,
03-125_F24_5_W_QBS,,1,QBS,W,
03-125_F24_2_W_QCS,,3,QCS,W,
03-125_F24_3_W_QCS,,9,QCS,W,
03-125_F24_4_W_QCS,,4,QCS,W,
03-125_F24_2_W_QIS,,2,QIS,W,
03-125_F24_3_W_QIS,,1,QIS,W,
03-151_F24_5_2_CMQ,,1,CMQ,2,
03-151_F24_1_2_QBS,,19,QBS,2,
03-151_F24_5_W_CMQ,,1,CMQ,W,
03-151_F24_1_W_QBS,,19,QBS,W,
03-201_F24_2_W_QBS,,11,QBS,W,
03-201_F24_3_W_QBS,,1,QBS,W,
03-220_F24_2_2_QBS,,11,QBS,2,
03-220_F24_4_2_QCS,,1,QCS,2,
03-220_F24_2_W_QBS,,11,QBS,W,
03-220_F24_4_W_QCS,,1,QCS,W,
03-343_F24_3_2_QBS,,14,QBS,2,
03-343_F24_4_2_QBS,,3,QBS,2,
03-343_F24_5_2_QBS,,1,QBS,2,
03-343_F24_3_W_QBS,,14,QBS,W,
03-343_F24_4_W_QBS,,3,QBS,W,
03-343_F24_5_W_QBS,,1,QBS,W,
03-350_F24_3_W_QBS,,2,QBS,W,
03-350_F24_4_W_QBS,,3,QBS,W,
03-350_F24_4_W_QIS,,1,QIS,W,
03-410_F24_3_W_QBS,,3,QBS,W,
03-410_F24_4_W_QBS,,4,QBS,W,
03-410_F24_5_W_QBS,,1,QBS,W,
03-411_F24_3_W_QBS,,14,QBS,W,
03-411_F24_4_W_QBS,,1,QBS,W,
03-435_F24_3_W_QBS,,8,QBS,W,
03-435_F24_4_W_QBS,,6,QBS,W,
03-445_F24_3_W_QBS,,1,QBS,W,
03-445_F24_4_W_QBS,,4,QBS,W,
03-445_F24_3_X_QBS,,1,QBS,X,
03-445_F24_4_X_QBS,,2,QBS,X,
03-445_F24_3_YY_QBS,,1,QBS,YY,
03-445_F24_4_YY_QBS,,1,QBS,YY,
03-445_F24_3_Z_QBS,,2,QBS,Z,
03-445_F24_4_Z_QBS,,2,QBS,Z,
07-129_F24_1_W1_QCS,,26,QCS,W1,
07-599_F24_4_W_QCS,,1,QCS,W,
09-105_F24_1_3_QBS,,15,QBS,3,
09-105_F24_4_3_QCS,,1,QCS,3,
09-105_F24_1_W_QBS,,15,QBS,W,
09-105_F24_4_W_QCS,,1,QCS,W,
09-207_F24_2_2_QBS,,11,QBS,2,
09-207_F24_2_W_QBS,,11,QBS,W,
09-212_F24_1_W_QBS,,5,QBS,W,
09-212_F24_4_W_QBS,,1,QBS,W,
09-212_F24_2_W_QCS,,7,QCS,W,
09-212_F24_4_W_QCS,,1,QCS,W,
09-212_F24_5_W_QCS,,1,QCS,W,
09-212_F24_2_W_QIS,,1,QIS,W,
09-217_F24_2_W_QBS,,10,QBS,W,
09-217_F24_3_W_QCS,,1,QCS,W,
15-110_F24_1_3_QBA,,1,QBA,3,
15-110_F24_1_3_QIS,,32,QIS,3,
15-110_F24_0_3_SPC,,2,SPC,3,
15-110_F24_1_W_QBA,,1,QBA,W,
15-110_F24_1_W_QIS,,32,QIS,W,
15-110_F24_0_W_SPC,,2,SPC,W,
15-112_F24_1_W_QBA,,1,QBA,W,
15-112_F24_1_W_QBS,,1,QBS,W,
15-112_F24_1_W_QCS,,26,QCS,W,
15-112_F24_2_W_QCS,,1,QCS,W,
15-112_F24_1_W_QIS,,1,QIS,W,
15-112_F24_2_W_QIS,,2,QIS,W,
15-112_F24_0_W_SPC,,3,SPC,W,
15-121_F24_3_2_QCS,,1,QCS,2,
15-121_F24_1_2_QIS,,1,QIS,2,
15-121_F24_2_2_QIS,,21,QIS,2,
15-121_F24_3_2_QIS,,2,QIS,2,
15-121_F24_0_2_SPC,,1,SPC,2,
15-121_F24_3_W_QCS,,1,QCS,W,
15-121_F24_1_W_QIS,,1,QIS,W,
15-121_F24_2_W_QIS,,21,QIS,W,
15-121_F24_3_W_QIS,,2,QIS,W,
15-121_F24_0_W_SPC,,1,SPC,W,
15-150_F24_2_3_CS,,1,CS,3,
15-150_F24_2_3_QCS,,24,QCS,3,
15-150_F24_3_3_QCS,,2,QCS,3,
15-150_F24_2_3_QIS,,1,QIS,3,
15-150_F24_0_3_SPC,,1,SPC,3,
15-150_F24_2_W_CS,,1,CS,W,
15-150_F24_2_W_QCS,,24,QCS,W,
15-150_F24_3_W_QCS,,2,QCS,W,
15-150_F24_2_W_QIS,,1,QIS,W,
15-150_F24_0_W_SPC,,1,SPC,W,
15-213_F24_2_3_CS,,1,CS,3,
15-213_F24_2_3_QCS,,20,QCS,3,
15-213_F24_3_3_QCS,,5,QCS,3,
15-213_F24_5_3_QCS,,1,QCS,3,
15-213_F24_2_3_QIS,,1,QIS,3,
15-213_F24_3_3_QIS,,1,QIS,3,
15-213_F24_0_3_SPC,,1,SPC,3,
15-213_F24_2_W_CS,,1,CS,W,
15-213_F24_2_W_QCS,,20,QCS,W,
15-213_F24_3_W_QCS,,5,QCS,W,
15-213_F24_5_W_QCS,,1,QCS,W,
15-213_F24_2_W_QIS,,1,QIS,W,
15-213_F24_3_W_QIS,,1,QIS,W,
15-213_F24_0_W_SPC,,1,SPC,W,
15-281_F24_3_2_QCS,,5,QCS,2,
15-281_F24_4_2_QCS,,3,QCS,2,
15-281_F24_3_W_QCS,,5,QCS,W,
15-281_F24_4_W_QCS,,3,QCS,W,
15-282_F24_2_1_QCS,,7,QCS,1,
15-282_F24_3_1_QCS,,1,QCS,1,
15-282_F24_4_1_QCS,,1,QCS,1,
15-282_F24_2_1_QIS,,2,QIS,1,
15-282_F24_2_W_QCS,,7,QCS,W,
15-282_F24_3_W_QCS,,1,QCS,W,
15-282_F24_4_W_QCS,,1,QCS,W,
15-282_F24_2_W_QIS,,2,QIS,W,
15-317_F24_3_2_CS,,1,CS,2,
15-317_F24_2_2_MSC,,1,MSC,2,
15-317_F24_3_2_QCS,,2,QCS,2,
15-317_F24_4_2_QCS,,12,QCS,2,
15-317_F24_5_2_QCS,,2,QCS,2,
15-317_F24_3_W_CS,,1,CS,W,
15-317_F24_2_W_MSC,,1,MSC,W,
15-317_F24_3_W_QCS,,2,QCS,W,
15-317_F24_4_W_QCS,,12,QCS,W,
15-317_F24_5_W_QCS,,2,QCS,W,
15-440_F24_3_3_CS,,1,CS,3,
15-440_F24_3_3_QCS,,14,QCS,3,
15-440_F24_4_3_QCS,,14,QCS,3,
15-440_F24_5_3_QCS,,1,QCS,3,
15-440_F24_3_W_CS,,1,CS,W,
15-440_F24_3_W_QCS,,14,QCS,W,
15-440_F24_4_W_QCS,,14,QCS,W,
15-440_F24_5_W_QCS,,1,QCS,W,
15-451_F24_3_2_QCS,,17,QCS,2,
15-451_F24_4_2_QCS,,7,QCS,2,
15-451_F24_5_2_QCS,,1,QCS,2,
15-451_F24_3_W_QCS,,17,QCS,W,
15-451_F24_4_W_QCS,,7,QCS,W,
15-451_F24_5_W_QCS,,1,QCS,W,
15-455_F24_2_W_MSC,,1,MSC,W,
15-455_F24_3_W_QCS,,1,QCS,W,
15-455_F24_5_W_QCS,,1,QCS,W,
15-591_F24_3_W_QCS,,3,QCS,W,
15-591_F24_4_W_QCS,,4,QCS,W,
17-313_F24_2_2_QCS,,1,QCS,2,
17-313_F24_3_2_QCS,,7,QCS,2,
17-313_F24_4_2_QCS,,2,QCS,2,
17-313_F24_5_2_QCS,,1,QCS,2,
17-313_F24_3_2_QIS,,24,QIS,2,
17-313_F24_4_2_QIS,,9,QIS,2,
17-313_F24_5_2_QIS,,1,QIS,2,
17-313_F24_2_W_QCS,,1,QCS,W,
17-313_F24_3_W_QCS,,3,QCS,W,
17-313_F24_4_W_QCS,,1,QCS,W,
17-313_F24_5_W_QCS,,1,QCS,W,
17-313_F24_3_W_QIS,,12,QIS,W,
17-313_F24_4_W_QIS,,5,QIS,W,
17-313_F24_5_W_QIS,,1,QIS,W,
17-313_F24_3_X_QCS,,4,QCS,X,
17-313_F24_4_X_QCS,,1,QCS,X,
17-313_F24_3_X_QIS,,12,QIS,X,
17-313_F24_4_X_QIS,,4,QIS,X,
21-108_F24_1_W2_QBA,,1,QBA,W2,
21-108_F24_1_W2_QCS,,14,QCS,W2,
21-108_F24_1_W2_QIS,,2,QIS,W2,
21-111_F24_1_W_QBA,,28,QBA,W,
21-111_F24_1_W_QBS,,10,QBS,W,
21-111_F24_2_W_QIS,,1,QIS,W,
21-120_F24_1_W_QCS,,14,QCS,W,
21-124_F24_2_W_QBS,,2,QBS,W,
21-124_F24_5_W_QBS,,1,QBS,W,
21-127_F24_1_W_QCS,,12,QCS,W,
21-127_F24_2_W_QCS,,2,QCS,W,
21-127_F24_1_W_QIS,,1,QIS,W,
21-127_F24_2_W_QIS,,1,QIS,W,
21-241_F24_2_W_CS,,1,CS,W,
21-241_F24_1_W_QCS,,12,QCS,W,
21-241_F24_2_W_QCS,,30,QCS,W,
21-241_F24_4_W_QCS,,1,QCS,W,
21-241_F24_3_W_QIS,,1,QIS,W,
21-256_F24_2_W_QBA,,32,QBA,W,
21-256_F24_3_W_QBA,,6,QBA,W,
21-256_F24_4_W_QBA,,3,QBA,W,
21-256_F24_3_W_QBS,,1,QBS,W,
21-256_F24_3_W_QIS,,1,QIS,W,
21-256_F24_0_W_SPC,,2,SPC,W,
21-259_F24_3_W_QCS,,14,QCS,W,
21-259_F24_4_W_QCS,,1,QCS,W,
21-295_F24_2_W_CS,,1,CS,W,
21-295_F24_2_W_QCS,,3,QCS,W,
21-295_F24_3_W_QCS,,3,QCS,W,
21-295_F24_2_W_QIS,,1,QIS,W,
21-484_F24_2_W_MSC,,1,MSC,W,
21-484_F24_3_W_QCS,,1,QCS,W,
21-484_F24_4_W_QCS,,1,QCS,W,
33-115_F24_4_W_ENG,,1,ENG,W,
33-115_F24_2_W_QBS,,4,QBS,W,
33-115_F24_4_W_QBS,,1,QBS,W,
33-115_F24_2_W_QIS,,4,QIS,W,
33-115_F24_3_W_QIS,,4,QIS,W,
33-115_F24_4_W_QIS,,6,QIS,W,
33-121_F24_3_W_QBA,,1,QBA,W,
33-121_F24_1_W_QBS,,4,QBS,W,
33-121_F24_4_W_QBS,,1,QBS,W,
33-121_F24_2_W_QCS,,10,QCS,W,
33-121_F24_4_W_QCS,,2,QCS,W,
33-121_F24_5_W_QCS,,1,QCS,W,
33-121_F24_0_W_SPC,,1,SPC,W,
36-202_F24_2_W_QCS,,1,QCS,W,
36-202_F24_5_W_QCS,,1,QCS,W,
36-202_F24_3_W_QIS,,8,QIS,W,
36-202_F24_0_W_SPC,,1,SPC,W,
38-101_F24_1_W_QBS,,19,QBS,W,
38-110_F24_3_W_QBS,,1,QBS,W,
38-110_F24_4_W_QBS,,11,QBS,W,
38-220_F24_3_W_QBS,,1,QBS,W,
38-220_F24_4_W_QBS,,12,QBS,W,
38-220_F24_5_W_QBS,,1,QBS,W,
38-330_F24_3_W_QBS,,12,QBS,W,
38-330_F24_4_W_QBS,,1,QBS,W,
38-430_F24_4_W_QBS,,13,QBS,W,
38-430_F24_5_W_QBS,,1,QBS,W,
51-205_F24_2_W2_QBA,,1,QBA,W2,
51-205_F24_3_W2_QBA,,1,QBA,W2,
51-205_F24_4_W2_QBA,,4,QBA,W2,
51-205_F24_3_W2_QBS,,1,QBS,W2,
51-205_F24_3_W2_QIS,,4,QIS,W2,
51-205_F24_4_W2_QIS,,6,QIS,W2,
51-207_F24_2_W2_QBA,,1,QBA,W2,
51-207_F24_3_W2_QBA,,1,QBA,W2,
51-207_F24_2_W2_QBS,,1,QBS,W2,
51-207_F24_2_W2_QCS,,1,QCS,W2,
51-207_F24_3_W2_QCS,,4,QCS,W2,
51-207_F24_3_W2_QIS,,5,QIS,W2,
51-207_F24_4_W2_QIS,,1,QIS,W2,
51-207_F24_0_W2_SPC,,1,SPC,W2,
66-501_F24_4_X_QIS,,1,QIS,X,
66-501_F24_4_Y_QIS,,1,QIS,Y,
66-501_F24_4_Z_QIS,,2,QIS,Z,
67-100_F24_1_W1_QIS,,34,QIS,W1,
67-135_F24_3_W1_QBA,,1,QBA,W1,
67-135_F24_2_W1_QBS,,1,QBS,W1,
67-135_F24_4_W1_QBS,,1,QBS,W1,
67-220_F24_3_W_QIS,,3,QIS,W,
67-220_F24_4_W_QIS,,3,QIS,W,
67-223_F24_2_W_QCS,,1,QCS,W,
67-223_F24_2_W_QIS,,4,QIS,W,
67-223_F24_3_W_QIS,,6,QIS,W,
67-223_F24_4_W_QIS,,2,QIS,W,
67-223_F24_0_W_SPC,,4,SPC,W,
67-262_F24_2_4_QCS,,1,QCS,4,
67-262_F24_2_4_QIS,,25,QIS,4,
67-262_F24_3_4_QIS,,2,QIS,4,
67-262_F24_2_W_QCS,,1,QCS,W,
67-262_F24_2_W_QIS,,15,QIS,W,
67-262_F24_2_X_QIS,,10,QIS,X,
67-262_F24_3_X_QIS,,2,QIS,X,
67-301_F24_3_W_QIS,,6,QIS,W,
67-301_F24_4_W_QIS,,2,QIS,W,
67-301_F24_0_W_SPC,,4,SPC,W,
67-323_F24_3_W_QIS,,1,QIS,W,
67-323_F24_4_W_QIS,,4,QIS,W,
67-354_F24_4_W_QBA,,1,QBA,W,
67-354_F24_2_W_QIS,,2,QIS,W,
67-354_F24_3_W_QIS,,5,QIS,W,
67-354_F24_4_W_QIS,,4,QIS,W,
67-354_F24_0_W_SPC,,1,SPC,W,
67-364_F24_3_W_ISP,,1,ISP,W,
67-364_F24_2_W_QIS,,1,QIS,W,
67-364_F24_3_W_QIS,,8,QIS,W,
67-364_F24_4_W_QIS,,5,QIS,W,
67-382_F24_4_W_QBA,,1,QBA,W,
67-382_F24_3_W_QIS,,10,QIS,W,
67-382_F24_4_W_QIS,,9,QIS,W,
67-382_F24_4_X_QBA,,1,QBA,X,
67-382_F24_3_X_QIS,,1,QIS,X,
67-382_F24_4_X_QIS,,17,QIS,X,
67-382_F24_0_X_SPC,,1,SPC,X,
67-384_F24_4_W_QCS,,1,QCS,W,
67-384_F24_2_W_QIS,,2,QIS,W,
67-390_F24_4_W_QIS,,1,QIS,W,
67-390_F24_4_X_QIS,,1,QIS,X,
67-404_F24_2_W_QBA,,2,QBA,W,
67-404_F24_3_W_QCS,,1,QCS,W,
67-404_F24_2_W_QIS,,10,QIS,W,
67-404_F24_3_W_QIS,,3,QIS,W,
67-404_F24_4_W_QIS,,1,QIS,W,
67-404_F24_0_W_SPC,,4,SPC,W,
67-430_F24_4_W_QBA,,1,QBA,W,
67-430_F24_3_W_QCS,,1,QCS,W,
67-430_F24_4_W_QIS,,3,QIS,W,
70-050_F24_4_W_QBA,,1,QBA,W,
70-104_F24_1_W1_QBA,,39,QBA,W1,
70-110_F24_1_W_QBA,,39,QBA,W,
70-110_F24_2_W_QBA,,2,QBA,W,
70-110_F24_2_W_QIS,,1,QIS,W,
70-110_F24_3_W_QIS,,1,QIS,W,
70-122_F24_1_W_QBA,,18,QBA,W,
70-122_F24_2_W_QBA,,4,QBA,W,
70-122_F24_3_W_QBA,,3,QBA,W,
70-122_F24_3_W_QBS,,1,QBS,W,
70-122_F24_3_W_QCS,,4,QCS,W,
70-122_F24_4_W_QCS,,1,QCS,W,
70-122_F24_2_W_QIS,,1,QIS,W,
70-122_F24_4_W_QIS,,3,QIS,W,
70-201_F24_3_W_QBA,,1,QBA,W,
70-201_F24_4_W_QBA,,2,QBA,W,
70-201_F24_5_W_QBA,,1,QBA,W,
70-207_F24_5_W_CMQ,,1,CMQ,W,
70-207_F24_3_W_CS,,1,CS,W,
70-207_F24_1_W_QBA,,39,QBA,W,
70-207_F24_2_W_QBA,,1,QBA,W,
70-207_F24_2_W_QIS,,1,QIS,W,
70-207_F24_3_W_QIS,,1,QIS,W,
70-208_F24_2_W_QBA,,32,QBA,W,
70-208_F24_3_W_QBA,,4,QBA,W,
70-208_F24_4_W_QIS,,3,QIS,W,
70-311_F24_2_W_QBA,,3,QBA,W,
70-311_F24_3_W_QBA,,5,QBA,W,
70-311_F24_4_W_QBA,,9,QBA,W,
70-311_F24_3_W_QBS,,1,QBS,W,
70-311_F24_4_W_QBS,,1,QBS,W,
70-311_F24_3_W_QCS,,2,QCS,W,
70-311_F24_4_W_QCS,,6,QCS,W,
70-311_F24_2_W_QIS,,1,QIS,W,
70-311_F24_3_W_QIS,,1,QIS,W,
70-332_F24_3_W_QBA,,10,QBA,W,
70-332_F24_4_W_QBA,,15,QBA,W,
70-332_F24_3_W_QBS,,1,QBS,W,
70-340_F24_2_W_QBA,,17,QBA,W,
70-340_F24_3_W_QBS,,1,QBS,W,
70-340_F24_2_X_QBA,,15,QBA,X,
70-340_F24_3_X_QBA,,2,QBA,X,
70-340_F24_4_X_QBA,,1,QBA,X,
70-341_F24_3_W_QBA,,7,QBA,W,
70-341_F24_4_W_QBA,,3,QBA,W,
70-341_F24_5_W_QBA,,1,QBA,W,
70-341_F24_4_W_QBS,,1,QBS,W,
70-341_F24_3_W_QCS,,4,QCS,W,
70-341_F24_2_W_QIS,,2,QIS,W,
70-371_F24_2_W_QBA,,1,QBA,W,
70-371_F24_3_W_QBA,,14,QBA,W,
70-371_F24_4_W_QBA,,6,QBA,W,
70-371_F24_4_W_QCS,,1,QCS,W,
70-371_F24_5_W_QCS,,1,QCS,W,
70-381_F24_2_W_QBA,,3,QBA,W,
70-381_F24_3_W_QBA,,1,QBA,W,
70-381_F24_4_W_QBA,,1,QBA,W,
70-381_F24_2_W_QCS,,1,QCS,W,
70-381_F24_0_W_SPC,,4,SPC,W,
70-388_F24_3_W_QBA,,8,QBA,W,
70-388_F24_4_W_QBA,,3,QBA,W,
70-388_F24_3_W_QIS,,1,QIS,W,
70-388_F24_4_W_QIS,,1,QIS,W,
70-391_F24_2_W_QBA,,2,QBA,W,
70-391_F24_3_W_QBA,,1,QBA,W,
70-391_F24_4_W_QBA,,2,QBA,W,
70-391_F24_5_W_QBA,,1,QBA,W,
70-391_F24_4_W_QCS,,1,QCS,W,
70-391_F24_4_W_QIS,,1,QIS,W,
70-391_F24_0_W_SPC,,2,SPC,W,
70-409_F24_2_W_QBA,,1,QBA,W,
70-409_F24_3_W_QBA,,3,QBA,W,
70-409_F24_4_W_QBA,,7,QBA,W,
70-409_F24_5_W_QBA,,1,QBA,W,
70-409_F24_2_W_QCS,,1,QCS,W,
70-409_F24_3_W_QCS,,1,QCS,W,
70-409_F24_3_W_QIS,,1,QIS,W,
70-415_F24_1_W_QBA,,1,QBA,W,
70-415_F24_3_W_QBA,,3,QBA,W,
70-415_F24_4_W_QBA,,5,QBA,W,
70-415_F24_2_W_QCS,,2,QCS,W,
70-415_F24_4_W_QCS,,1,QCS,W,
70-415_F24_3_W_QIS,,2,QIS,W,
70-415_F24_4_W_QIS,,5,QIS,W,
70-415_F24_0_W_SPC,,1,SPC,W,
70-433_F24_2_W2_QBA,,3,QBA,W2,
70-433_F24_3_W2_QBA,,4,QBA,W2,
70-433_F24_4_W2_QBA,,2,QBA,W2,
70-433_F24_1_W2_QBS,,1,QBS,W2,
70-433_F24_3_W2_QCS,,1,QCS,W2,
70-433_F24_3_W2_QIS,,2,QIS,W2,
70-440_F24_3_W_QBA,,10,QBA,W,
70-440_F24_4_W_QBA,,12,QBA,W,
70-440_F24_3_W_QIS,,1,QIS,W,
70-443_F24_3_W_QBA,,3,QBA,W,
70-443_F24_4_W_QBA,,2,QBA,W,
70-443_F24_3_W_QCS,,4,QCS,W,
70-443_F24_2_W_QIS,,1,QIS,W,
70-443_F24_3_W_QIS,,5,QIS,W,
70-443_F24_4_W_QIS,,1,QIS,W,
70-452_F24_3_W_ISP,,1,ISP,W,
70-452_F24_3_W_QBA,,1,QBA,W,
70-452_F24_4_W_QBA,,3,QBA,W,
70-452_F24_4_W_QBS,,1,QBS,W,
70-452_F24_4_W_QCS,,1,QCS,W,
70-452_F24_3_W_QIS,,1,QIS,W,
70-452_F24_4_W_QIS,,3,QIS,W,
70-452_F24_0_W_SPC,,1,SPC,W,
70-455_F24_3_W_QBA,,1,QBA,W,
70-455_F24_4_W_QBA,,7,QBA,W,
70-455_F24_3_W_QCS,,1,QCS,W,
70-469_F24_4_W_QBA,,5,QBA,W,
70-481_F24_5_W_CMQ,,1,CMQ,W,
70-481_F24_3_W_QBA,,2,QBA,W,
70-481_F24_4_W_QBA,,7,QBA,W,
70-481_F24_5_W_QBA,,1,QBA,W,
70-493_F24_3_W_QBA,,7,QBA,W,
70-493_F24_4_W_QBA,,8,QBA,W,
70-493_F24_5_W_QCS,,1,QCS,W,
70-504_F24_4_W_QBA,,1,QBA,W,
70-505_F24_4_W_QBA,,1,QBA,W,
73-102_F24_1_W_QBA,,21,QBA,W,
73-102_F24_2_W_QBA,,7,QBA,W,
73-102_F24_4_W_QBS,,2,QBS,W,
73-102_F24_3_W_QCS,,4,QCS,W,
73-102_F24_4_W_QCS,,1,QCS,W,
73-102_F24_5_W_QCS,,1,QCS,W,
73-102_F24_2_W_QIS,,1,QIS,W,
73-102_F24_3_W_QIS,,2,QIS,W,
73-102_F24_4_W_QIS,,2,QIS,W,
73-102_F24_0_W_SPC,,1,SPC,W,
73-103_F24_2_W_QBA,,22,QBA,W,
73-103_F24_3_W_QBA,,4,QBA,W,
73-103_F24_4_W_QBA,,2,QBA,W,
73-230_F24_2_W_QBA,,1,QBA,W,
73-230_F24_3_W_QBA,,17,QBA,W,
73-230_F24_4_W_QBA,,3,QBA,W,
73-230_F24_5_W_QBA,,1,QBA,W,
73-230_F24_5_W_QCS,,1,QCS,W,
73-265_F24_2_W_QBA,,2,QBA,W,
73-265_F24_3_W_QBA,,4,QBA,W,
73-265_F24_4_W_QBA,,4,QBA,W,
73-265_F24_3_W_QIS,,1,QIS,W,
73-265_F24_0_W_SPC,,1,SPC,W,
73-336_F24_1_W2_QBA,,1,QBA,W2,
73-336_F24_2_W2_QBA,,1,QBA,W2,
73-336_F24_3_W2_QBA,,4,QBA,W2,
73-336_F24_2_W2_QCS,,1,QCS,W2,
73-336_F24_3_W2_QCS,,1,QCS,W2,
73-336_F24_4_W2_QCS,,1,QCS,W2,
73-336_F24_5_W2_QCS,,1,QCS,W2,
73-336_F24_2_W2_QIS,,2,QIS,W2,
73-336_F24_3_W2_QIS,,1,QIS,W2,
73-336_F24_0_W2_SPC,,1,SPC,W2,
73-369_F24_3_W_QBA,,4,QBA,W,
73-369_F24_4_W_QBA,,6,QBA,W,
73-369_F24_2_W_QCS,,1,QCS,W,
73-369_F24_3_W_QCS,,2,QCS,W,
