offering_id,semester,course_code,campus_id
21-111_S25_2,S25,21-111,2
21-111_F22_1,F22,21-111,1
21-111_S23_1,S23,21-111,1
21-111_F23_1,F23,21-111,1
21-111_F24_1,F24,21-111,1
21-111_F25_1,F25,21-111,1
98-007_S25_1,S25,98-007,1
98-007_F25_1,F25,98-007,1
70-333_F24_1,F24,70-333,1
70-333_F25_1,F25,70-333,1
98-379_F20_1,F20,98-379,1
98-379_S21_1,S21,98-379,1
57-306_F18_1,F18,57-306,1
57-306_F20_1,F20,57-306,1
57-306_F22_1,F22,57-306,1
57-306_F24_1,F24,57-306,1
57-306_S25_1,S25,57-306,1
69-107_F20_1,F20,69-107,1
69-107_F21_1,F21,69-107,1
69-107_S22_1,S22,69-107,1
79-265_S19_1,S19,79-265,1
79-265_S21_1,S21,79-265,1
79-265_S23_1,S23,79-265,1
79-265_F24_1,F24,79-265,1
79-265_F25_1,F25,79-265,1
76-461_F15_1,F15,76-461,1
76-461_S20_1,S20,76-461,1
76-461_S24_1,S24,76-461,1
15-424_F18_1,F18,15-424,1
15-424_F19_1,F19,15-424,1
15-424_F20_1,F20,15-424,1
15-424_F21_1,F21,15-424,1
15-424_F22_1,F22,15-424,1
03-151_S21_2,S21,03-151,2
03-151_F21_2,F21,03-151,2
03-151_F22_2,F22,03-151,2
03-151_F23_2,F23,03-151,2
03-151_F24_2,F24,03-151,2
03-151_F21_1,F21,03-151,1
03-151_F22_1,F22,03-151,1
03-151_F23_1,F23,03-151,1
03-151_F24_1,F24,03-151,1
03-151_F25_1,F25,03-151,1
79-320_S20_1,S20,79-320,1
79-320_S21_1,S21,79-320,1
79-320_S22_1,S22,79-320,1
79-320_F23_1,F23,79-320,1
79-320_S24_1,S24,79-320,1
33-104_F21_2,F21,33-104,2
33-104_S23_2,S23,33-104,2
33-104_S24_2,S24,33-104,2
33-104_S25_2,S25,33-104,2
33-104_M24_1,M24,33-104,1
33-104_F24_1,F24,33-104,1
33-104_S25_1,S25,33-104,1
33-104_M25_1,M25,33-104,1
33-104_F25_1,F25,33-104,1
18-100_F23_1,F23,18-100,1
18-100_S24_1,S24,18-100,1
18-100_F24_1,F24,18-100,1
18-100_S25_1,S25,18-100,1
18-100_F25_1,F25,18-100,1
62-371_F21_1,F21,62-371,1
62-371_F22_1,F22,62-371,1
62-371_F23_1,F23,62-371,1
62-371_F24_1,F24,62-371,1
62-371_F25_1,F25,62-371,1
82-282_F23_1,F23,82-282,1
82-282_S24_1,S24,82-282,1
82-282_F24_1,F24,82-282,1
82-282_S25_1,S25,82-282,1
82-282_F25_1,F25,82-282,1
76-318_S16_2,S16,76-318,2
76-318_S18_2,S18,76-318,2
76-318_S20_2,S20,76-318,2
76-318_S24_2,S24,76-318,2
76-318_S16_1,S16,76-318,1
76-318_S19_1,S19,76-318,1
76-318_S22_1,S22,76-318,1
76-318_S24_1,S24,76-318,1
16-211_F23_1,F23,16-211,1
16-211_F24_1,F24,16-211,1
16-211_F25_1,F25,16-211,1
79-273_S16_1,S16,79-273,1
79-273_S18_1,S18,79-273,1
33-112_F15_1,F15,33-112,1
98-380_F20_1,F20,98-380,1
98-380_S21_1,S21,98-380,1
84-250_S21_1,S21,84-250,1
84-250_S22_1,S22,84-250,1
84-250_S23_1,S23,84-250,1
84-250_S24_1,S24,84-250,1
84-250_S25_1,S25,84-250,1
99-380_F21_1,F21,99-380,1
05-496_F21_2,F21,05-496,2
21-150_S24_2,S24,21-150,2
21-150_S25_2,S25,21-150,2
19-403_F20_1,F20,19-403,1
19-403_F21_1,F21,19-403,1
19-403_F22_1,F22,19-403,1
19-403_F23_1,F23,19-403,1
19-403_F25_1,F25,19-403,1
82-294_S21_1,S21,82-294,1
82-294_S22_1,S22,82-294,1
82-294_F23_1,F23,82-294,1
82-294_F24_1,F24,82-294,1
82-294_F25_1,F25,82-294,1
98-046_S25_1,S25,98-046,1
98-292_F16_1,F16,98-292,1
85-342_S22_2,S22,85-342,2
98-338_S19_1,S19,98-338,1
98-338_F20_1,F20,98-338,1
79-224_F24_1,F24,79-224,1
76-420_S17_1,S17,76-420,1
76-420_S19_1,S19,76-420,1
76-420_S21_1,S21,76-420,1
80-419_S17_1,S17,80-419,1
80-419_S19_1,S19,80-419,1
79-361_S17_2,S17,79-361,2
79-361_S18_2,S18,79-361,2
79-361_F23_2,F23,79-361,2
79-361_S24_2,S24,79-361,2
69-003_F15_1,F15,69-003,1
69-003_F25_1,F25,69-003,1
51-229_M23_2,M23,51-229,2
51-229_F21_1,F21,51-229,1
51-229_F22_1,F22,51-229,1
51-229_F23_1,F23,51-229,1
51-229_F24_1,F24,51-229,1
51-229_F25_1,F25,51-229,1
15-259_S23_1,S23,15-259,1
15-259_S24_1,S24,15-259,1
15-259_F24_1,F24,15-259,1
15-259_S25_1,S25,15-259,1
15-259_F25_1,F25,15-259,1
98-154_F22_1,F22,98-154,1
98-154_S23_1,S23,98-154,1
98-154_F23_1,F23,98-154,1
73-402_F21_1,F21,73-402,1
73-402_S22_1,S22,73-402,1
73-402_M22_1,M22,73-402,1
73-402_F22_1,F22,73-402,1
73-402_M23_1,M23,73-402,1
98-504_F25_1,F25,98-504,1
98-011_S20_1,S20,98-011,1
76-359_F17_1,F17,76-359,1
76-359_F19_1,F19,76-359,1
76-359_F20_1,F20,76-359,1
76-359_F21_1,F21,76-359,1
76-359_F22_1,F22,76-359,1
09-222_S21_1,S21,09-222,1
09-222_S22_1,S22,09-222,1
09-222_S23_1,S23,09-222,1
09-222_S24_1,S24,09-222,1
09-222_S25_1,S25,09-222,1
73-403_F21_1,F21,73-403,1
73-403_S22_1,S22,73-403,1
73-403_M22_1,M22,73-403,1
73-403_F22_1,F22,73-403,1
73-403_M23_1,M23,73-403,1
79-419_S18_1,S18,79-419,1
79-419_S19_1,S19,79-419,1
79-419_F21_1,F21,79-419,1
79-419_F22_1,F22,79-419,1
82-387_F21_1,F21,82-387,1
82-387_F23_1,F23,82-387,1
82-387_F24_1,F24,82-387,1
98-505_F25_1,F25,98-505,1
98-010_F24_1,F24,98-010,1
98-010_S25_1,S25,98-010,1
88-372_S16_1,S16,88-372,1
88-372_S18_1,S18,88-372,1
76-358_S19_1,S19,76-358,1
76-358_F24_1,F24,76-358,1
76-358_F25_1,F25,76-358,1
73-395_M23_1,M23,73-395,1
73-395_F23_1,F23,73-395,1
73-395_F24_1,F24,73-395,1
73-395_S25_1,S25,73-395,1
73-395_F25_1,F25,73-395,1
98-293_F16_1,F16,98-293,1
98-293_S17_1,S17,98-293,1
70-373_S22_1,S22,70-373,1
70-373_S23_1,S23,70-373,1
70-373_S24_1,S24,70-373,1
98-339_S19_1,S19,98-339,1
98-339_F19_1,F19,98-339,1
67-313_S20_2,S20,67-313,2
67-313_S21_2,S21,67-313,2
67-313_S22_2,S22,67-313,2
67-313_S23_2,S23,67-313,2
67-313_S24_2,S24,67-313,2
79-225_F15_1,F15,79-225,1
79-225_F22_1,F22,79-225,1
79-225_S24_1,S24,79-225,1
76-421_F16_1,F16,76-421,1
82-104_S22_2,S22,82-104,2
82-104_F22_2,F22,82-104,2
82-104_S23_2,S23,82-104,2
82-104_F23_2,F23,82-104,2
82-104_S24_2,S24,82-104,2
82-104_S20_1,S20,82-104,1
82-104_M20_1,M20,82-104,1
82-104_M22_1,M22,82-104,1
82-104_M23_1,M23,82-104,1
82-104_F25_1,F25,82-104,1
79-360_F15_1,F15,79-360,1
79-360_S20_1,S20,79-360,1
79-360_S22_1,S22,79-360,1
79-360_F23_1,F23,79-360,1
79-360_F25_1,F25,79-360,1
88-260_S16_1,S16,88-260,1
11-411_F19_2,F19,11-411,2
11-411_S21_2,S21,11-411,2
11-411_S22_2,S22,11-411,2
11-411_S23_2,S23,11-411,2
11-411_S24_2,S24,11-411,2
11-411_F23_1,F23,11-411,1
11-411_S24_1,S24,11-411,1
11-411_F24_1,F24,11-411,1
11-411_S25_1,S25,11-411,1
11-411_F25_1,F25,11-411,1
38-220_S23_2,S23,38-220,2
38-220_F23_2,F23,38-220,2
38-220_S24_2,S24,38-220,2
38-220_F24_2,F24,38-220,2
38-220_S25_2,S25,38-220,2
38-220_M24_1,M24,38-220,1
38-220_F24_1,F24,38-220,1
38-220_S25_1,S25,38-220,1
38-220_M25_1,M25,38-220,1
38-220_F25_1,F25,38-220,1
99-102_F24_2,F24,99-102,2
99-102_F15_1,F15,99-102,1
82-295_M23_1,M23,82-295,1
82-295_S24_1,S24,82-295,1
82-295_M24_1,M24,82-295,1
82-295_S25_1,S25,82-295,1
82-295_M25_1,M25,82-295,1
19-402_S16_1,S16,19-402,1
19-402_S18_1,S18,19-402,1
19-402_S19_1,S19,19-402,1
15-599_F17_2,F17,15-599,2
15-599_S18_2,S18,15-599,2
15-599_F18_2,F18,15-599,2
15-599_S19_2,S19,15-599,2
15-599_F19_2,F19,15-599,2
15-599_S17_1,S17,15-599,1
15-599_F17_1,F17,15-599,1
15-599_S18_1,S18,15-599,1
15-599_F18_1,F18,15-599,1
15-599_S19_1,S19,15-599,1
36-218_S21_2,S21,36-218,2
36-218_S22_2,S22,36-218,2
36-218_S23_2,S23,36-218,2
36-218_S24_2,S24,36-218,2
36-218_S25_2,S25,36-218,2
36-218_F21_1,F21,36-218,1
36-218_F22_1,F22,36-218,1
36-218_F23_1,F23,36-218,1
36-218_F24_1,F24,36-218,1
36-218_F25_1,F25,36-218,1
76-476_F16_1,F16,76-476,1
76-476_F17_1,F17,76-476,1
76-476_F18_1,F18,76-476,1
76-476_F20_1,F20,76-476,1
76-476_F22_1,F22,76-476,1
79-272_S21_1,S21,79-272,1
79-272_F23_1,F23,79-272,1
79-272_S25_1,S25,79-272,1
85-314_S21_1,S21,85-314,1
85-314_S22_1,S22,85-314,1
85-314_S23_1,S23,85-314,1
85-314_S24_1,S24,85-314,1
85-314_S25_1,S25,85-314,1
69-110_F23_1,F23,69-110,1
69-110_S24_1,S24,69-110,1
69-110_F24_1,F24,69-110,1
69-110_S25_1,S25,69-110,1
69-110_F25_1,F25,69-110,1
85-251_S24_2,S24,85-251,2
85-251_F20_1,F20,85-251,1
85-251_F21_1,F21,85-251,1
85-251_M23_1,M23,85-251,1
85-251_M24_1,M24,85-251,1
85-251_M25_1,M25,85-251,1
99-381_S22_1,S22,99-381,1
99-381_F24_1,F24,99-381,1
17-355_S21_1,S21,17-355,1
17-355_S22_1,S22,17-355,1
17-355_S23_1,S23,17-355,1
17-355_F24_1,F24,17-355,1
17-355_F25_1,F25,17-355,1
19-101_F23_1,F23,19-101,1
19-101_S24_1,S24,19-101,1
19-101_F24_1,F24,19-101,1
19-101_S25_1,S25,19-101,1
19-101_F25_1,F25,19-101,1
79-458_S22_1,S22,79-458,1
79-458_S23_1,S23,79-458,1
98-051_S24_2,S24,98-051,2
82-283_M21_2,M21,82-283,2
82-283_M22_2,M22,82-283,2
82-283_M23_2,M23,82-283,2
82-283_M24_1,M24,82-283,1
82-283_F24_1,F24,82-283,1
82-283_S25_1,S25,82-283,1
82-283_M25_1,M25,82-283,1
82-283_F25_1,F25,82-283,1
76-319_F18_1,F18,76-319,1
76-319_F19_1,F19,76-319,1
76-319_F20_1,F20,76-319,1
76-319_S22_1,S22,76-319,1
76-319_F22_1,F22,76-319,1
99-401_S24_2,S24,99-401,2
99-401_S25_2,S25,99-401,2
03-445_F23_2,F23,03-445,2
03-445_S24_2,S24,03-445,2
03-445_M24_2,M24,03-445,2
03-445_F24_2,F24,03-445,2
03-445_S25_2,S25,03-445,2
03-445_M24_1,M24,03-445,1
03-445_F24_1,F24,03-445,1
03-445_S25_1,S25,03-445,1
03-445_M25_1,M25,03-445,1
03-445_F25_1,F25,03-445,1
67-352_F20_2,F20,67-352,2
67-352_F21_2,F21,67-352,2
67-352_F22_2,F22,67-352,2
67-352_F23_2,F23,67-352,2
67-352_S25_2,S25,67-352,2
70-332_S23_2,S23,70-332,2
70-332_F23_2,F23,70-332,2
70-332_S24_2,S24,70-332,2
70-332_F24_2,F24,70-332,2
70-332_S25_2,S25,70-332,2
70-332_F23_1,F23,70-332,1
70-332_S24_1,S24,70-332,1
70-332_F24_1,F24,70-332,1
70-332_S25_1,S25,70-332,1
70-332_F25_1,F25,70-332,1
98-378_F20_1,F20,98-378,1
79-264_S17_1,S17,79-264,1
79-264_F18_1,F18,79-264,1
79-264_F19_1,F19,79-264,1
79-264_S21_1,S21,79-264,1
79-264_S23_1,S23,79-264,1
76-460_F23_1,F23,76-460,1
76-460_S24_1,S24,76-460,1
76-460_F24_1,F24,76-460,1
76-460_S25_1,S25,76-460,1
76-460_F25_1,F25,76-460,1
79-321_S17_1,S17,79-321,1
79-321_F21_1,F21,79-321,1
79-321_S23_1,S23,79-321,1
73-415_S17_1,S17,73-415,1
88-221_S21_1,S21,88-221,1
88-221_S22_1,S22,88-221,1
88-221_S23_1,S23,88-221,1
88-221_S24_1,S24,88-221,1
88-221_S25_1,S25,88-221,1
73-100_F15_2,F15,73-100,2
73-100_F16_2,F16,73-100,2
73-100_F17_2,F17,73-100,2
73-100_S16_1,S16,73-100,1
73-100_M16_1,M16,73-100,1
73-100_F16_1,F16,73-100,1
73-100_S17_1,S17,73-100,1
73-100_M17_1,M17,73-100,1
84-355_F24_1,F24,84-355,1
84-355_F25_1,F25,84-355,1
76-437_S16_1,S16,76-437,1
76-437_F24_1,F24,76-437,1
79-233_F16_1,F16,79-233,1
79-233_F23_1,F23,79-233,1
69-151_F23_1,F23,69-151,1
69-151_S24_1,S24,69-151,1
69-151_F24_1,F24,69-151,1
69-151_S25_1,S25,69-151,1
69-151_F25_1,F25,69-151,1
70-365_S17_1,S17,70-365,1
70-365_F17_1,F17,70-365,1
70-365_S18_1,S18,70-365,1
70-365_F18_1,F18,70-365,1
70-365_F19_1,F19,70-365,1
85-355_S19_1,S19,85-355,1
98-285_S16_1,S16,98-285,1
03-412_S21_2,S21,03-412,2
03-412_S22_2,S22,03-412,2
03-412_S23_2,S23,03-412,2
03-412_S24_2,S24,03-412,2
03-412_S25_2,S25,03-412,2
03-412_S21_1,S21,03-412,1
03-412_S22_1,S22,03-412,1
03-412_S23_1,S23,03-412,1
03-412_S24_1,S24,03-412,1
03-412_S25_1,S25,03-412,1
67-240_F21_1,F21,67-240,1
67-240_F22_1,F22,67-240,1
67-240_F23_1,F23,67-240,1
67-240_F24_1,F24,67-240,1
67-240_F25_1,F25,67-240,1
33-152_S21_1,S21,33-152,1
33-152_S22_1,S22,33-152,1
33-152_S23_1,S23,33-152,1
33-152_S24_1,S24,33-152,1
33-152_S25_1,S25,33-152,1
82-112_S25_2,S25,82-112,2
82-112_S23_1,S23,82-112,1
82-112_S24_1,S24,82-112,1
82-112_F24_1,F24,82-112,1
82-112_S25_1,S25,82-112,1
82-112_F25_1,F25,82-112,1
82-542_S18_2,S18,82-542,2
82-542_S19_2,S19,82-542,2
82-542_F20_2,F20,82-542,2
82-542_F21_2,F21,82-542,2
82-542_S22_2,S22,82-542,2
82-542_S22_1,S22,82-542,1
82-542_S23_1,S23,82-542,1
82-542_S24_1,S24,82-542,1
82-542_M24_1,M24,82-542,1
82-542_S25_1,S25,82-542,1
80-249_S20_2,S20,80-249,2
80-249_S22_2,S22,80-249,2
80-249_S24_2,S24,80-249,2
80-249_F21_1,F21,80-249,1
80-249_F22_1,F22,80-249,1
80-249_F23_1,F23,80-249,1
80-249_F24_1,F24,80-249,1
80-249_F25_1,F25,80-249,1
76-335_F15_1,F15,76-335,1
76-335_F17_1,F17,76-335,1
76-335_F18_1,F18,76-335,1
70-467_F21_1,F21,70-467,1
70-467_F22_1,F22,70-467,1
70-467_F23_1,F23,70-467,1
70-467_F24_1,F24,70-467,1
70-467_F25_1,F25,70-467,1
82-305_S18_1,S18,82-305,1
82-305_M18_1,M18,82-305,1
82-305_S19_1,S19,82-305,1
82-305_F19_1,F19,82-305,1
82-305_S20_1,S20,82-305,1
98-138_S20_2,S20,98-138,2
70-488_S20_2,S20,70-488,2
70-488_S16_1,S16,70-488,1
76-270_S23_2,S23,76-270,2
76-270_F23_2,F23,76-270,2
76-270_S24_2,S24,76-270,2
76-270_F24_2,F24,76-270,2
76-270_S25_2,S25,76-270,2
76-270_M24_1,M24,76-270,1
76-270_F24_1,F24,76-270,1
76-270_S25_1,S25,76-270,1
76-270_M25_1,M25,76-270,1
76-270_F25_1,F25,76-270,1
98-211_F18_1,F18,98-211,1
98-211_S20_1,S20,98-211,1
99-354_F16_1,F16,99-354,1
99-354_S17_1,S17,99-354,1
99-354_F24_1,F24,99-354,1
99-354_S25_1,S25,99-354,1
99-354_F25_1,F25,99-354,1
21-242_F21_1,F21,21-242,1
21-242_F22_1,F22,21-242,1
21-242_F23_1,F23,21-242,1
21-242_F24_1,F24,21-242,1
21-242_F25_1,F25,21-242,1
79-248_F20_1,F20,79-248,1
79-248_F22_1,F22,79-248,1
79-248_F23_1,F23,79-248,1
79-248_F24_1,F24,79-248,1
79-248_F25_1,F25,79-248,1
98-354_F19_2,F19,98-354,2
70-430_F18_2,F18,70-430,2
70-430_F19_2,F19,70-430,2
70-430_F20_2,F20,70-430,2
70-430_F21_2,F21,70-430,2
70-430_F22_2,F22,70-430,2
70-430_S16_1,S16,70-430,1
70-430_S17_1,S17,70-430,1
76-362_F15_1,F15,76-362,1
76-362_S16_1,S16,76-362,1
76-362_F21_1,F21,76-362,1
09-218_S21_2,S21,09-218,2
09-218_S22_2,S22,09-218,2
09-218_S23_2,S23,09-218,2
09-218_S24_2,S24,09-218,2
09-218_S25_2,S25,09-218,2
09-218_M23_1,M23,09-218,1
09-218_S24_1,S24,09-218,1
09-218_M24_1,M24,09-218,1
09-218_S25_1,S25,09-218,1
09-218_M25_1,M25,09-218,1
03-202_S21_2,S21,03-202,2
03-202_S22_2,S22,03-202,2
03-202_S23_2,S23,03-202,2
03-202_S24_2,S24,03-202,2
03-202_S25_2,S25,03-202,2
82-217_M19_2,M19,82-217,2
82-217_M20_2,M20,82-217,2
82-217_M22_2,M22,82-217,2
82-217_M23_2,M23,82-217,2
82-217_M24_2,M24,82-217,2
70-349_F16_1,F16,70-349,1
70-349_S18_1,S18,70-349,1
70-349_S19_1,S19,70-349,1
98-303_S23_1,S23,98-303,1
98-303_F23_1,F23,98-303,1
98-303_S24_1,S24,98-303,1
98-303_S25_1,S25,98-303,1
98-303_F25_1,F25,98-303,1
67-329_F18_2,F18,67-329,2
67-329_F19_2,F19,67-329,2
67-329_F20_2,F20,67-329,2
67-329_F21_2,F21,67-329,2
67-329_F22_2,F22,67-329,2
67-329_F18_1,F18,67-329,1
67-329_F19_1,F19,67-329,1
67-329_F20_1,F20,67-329,1
67-329_F21_1,F21,67-329,1
67-329_F22_1,F22,67-329,1
11-485_S17_2,S17,11-485,2
11-485_S19_2,S19,11-485,2
11-485_S22_2,S22,11-485,2
11-485_F23_1,F23,11-485,1
11-485_S24_1,S24,11-485,1
11-485_F24_1,F24,11-485,1
11-485_S25_1,S25,11-485,1
11-485_F25_1,F25,11-485,1
80-208_F17_2,F17,80-208,2
80-208_S16_1,S16,80-208,1
80-208_S18_1,S18,80-208,1
80-208_S20_1,S20,80-208,1
80-208_S21_1,S21,80-208,1
51-341_F21_1,F21,51-341,1
51-341_F22_1,F22,51-341,1
51-341_F23_1,F23,51-341,1
51-341_F24_1,F24,51-341,1
51-341_F25_1,F25,51-341,1
76-374_S21_1,S21,76-374,1
76-374_S22_1,S22,76-374,1
76-374_S23_1,S23,76-374,1
76-374_S24_1,S24,76-374,1
76-374_S25_1,S25,76-374,1
82-344_S22_1,S22,82-344,1
82-344_F22_1,F22,82-344,1
82-344_F23_1,F23,82-344,1
82-344_F24_1,F24,82-344,1
82-344_F25_1,F25,82-344,1
79-120_S23_1,S23,79-120,1
79-120_F23_1,F23,79-120,1
03-351_F22_1,F22,03-351,1
98-179_F23_1,F23,98-179,1
98-179_S24_1,S24,98-179,1
98-179_F24_1,F24,98-179,1
98-179_S25_1,S25,98-179,1
98-179_F25_1,F25,98-179,1
82-201_S20_2,S20,82-201,2
82-201_S21_2,S21,82-201,2
82-201_S22_2,S22,82-201,2
82-201_S23_2,S23,82-201,2
82-201_S24_2,S24,82-201,2
82-201_F22_1,F22,82-201,1
82-201_F23_1,F23,82-201,1
82-201_S24_1,S24,82-201,1
82-201_F24_1,F24,82-201,1
82-201_F25_1,F25,82-201,1
76-231_S23_1,S23,76-231,1
99-250_S25_2,S25,99-250,2
99-250_F23_1,F23,99-250,1
99-250_S24_1,S24,99-250,1
99-250_F24_1,F24,99-250,1
99-250_S25_1,S25,99-250,1
99-250_F25_1,F25,99-250,1
84-380_F21_1,F21,84-380,1
84-380_F22_1,F22,84-380,1
84-380_F23_1,F23,84-380,1
84-380_F24_1,F24,84-380,1
84-380_F25_1,F25,84-380,1
98-315_F17_1,F17,98-315,1
98-315_S18_1,S18,98-315,1
98-315_F18_1,F18,98-315,1
98-315_S19_1,S19,98-315,1
03-428_F21_2,F21,03-428,2
03-428_F17_1,F17,03-428,1
73-497_F21_1,F21,73-497,1
73-497_F22_1,F22,73-497,1
73-497_F23_1,F23,73-497,1
73-497_F24_1,F24,73-497,1
73-497_F25_1,F25,73-497,1
82-313_F21_2,F21,82-313,2
82-313_F22_2,F22,82-313,2
82-313_S23_2,S23,82-313,2
82-313_F23_2,F23,82-313,2
82-313_S24_2,S24,82-313,2
70-471_S20_2,S20,70-471,2
70-471_F21_2,F21,70-471,2
70-471_F22_2,F22,70-471,2
70-471_S24_2,S24,70-471,2
70-471_S25_2,S25,70-471,2
70-471_S20_1,S20,70-471,1
70-471_S21_1,S21,70-471,1
70-471_S23_1,S23,70-471,1
70-471_S24_1,S24,70-471,1
70-471_S25_1,S25,70-471,1
76-323_F16_1,F16,76-323,1
76-323_F23_1,F23,76-323,1
76-323_F24_1,F24,76-323,1
76-289_S21_1,S21,76-289,1
76-289_S22_1,S22,76-289,1
76-289_S23_1,S23,76-289,1
76-289_F23_1,F23,76-289,1
76-289_S25_1,S25,76-289,1
03-490_F21_2,F21,03-490,2
98-342_S19_2,S19,98-342,2
84-292_F20_2,F20,84-292,2
38-430_F21_2,F21,38-430,2
38-430_F22_2,F22,38-430,2
38-430_F23_2,F23,38-430,2
38-430_F24_2,F24,38-430,2
38-430_S25_2,S25,38-430,2
38-430_M24_1,M24,38-430,1
38-430_F24_1,F24,38-430,1
38-430_S25_1,S25,38-430,1
38-430_M25_1,M25,38-430,1
38-430_F25_1,F25,38-430,1
80-101_S17_1,S17,80-101,1
80-101_F21_1,F21,80-101,1
80-101_S22_1,S22,80-101,1
80-101_F22_1,F22,80-101,1
80-101_F23_1,F23,80-101,1
79-229_F15_1,F15,79-229,1
79-229_F17_1,F17,79-229,1
79-229_F19_1,F19,79-229,1
79-229_F22_1,F22,79-229,1
98-335_F21_1,F21,98-335,1
98-335_S22_1,S22,98-335,1
98-335_F22_1,F22,98-335,1
98-335_S23_1,S23,98-335,1
98-335_F23_1,F23,98-335,1
79-383_F18_1,F18,79-383,1
79-383_F19_1,F19,79-383,1
79-383_S21_1,S21,79-383,1
09-107_F21_1,F21,09-107,1
09-107_F22_1,F22,09-107,1
09-107_F23_1,F23,09-107,1
09-107_F24_1,F24,09-107,1
09-107_F25_1,F25,09-107,1
99-270_M20_2,M20,99-270,2
99-270_M21_2,M21,99-270,2
99-270_M22_2,M22,99-270,2
99-270_M23_2,M23,99-270,2
99-270_M24_2,M24,99-270,2
99-270_M21_1,M21,99-270,1
99-270_M22_1,M22,99-270,1
99-270_M23_1,M23,99-270,1
99-270_M24_1,M24,99-270,1
99-270_M25_1,M25,99-270,1
15-487_S18_2,S18,15-487,2
15-487_S19_2,S19,15-487,2
15-487_F15_1,F15,15-487,1
15-487_F16_1,F16,15-487,1
15-487_F17_1,F17,15-487,1
79-415_S19_1,S19,79-415,1
79-415_F22_1,F22,79-415,1
79-415_F23_1,F23,79-415,1
76-211_F25_1,F25,76-211,1
76-354_S21_1,S21,76-354,1
76-354_S22_1,S22,76-354,1
76-354_S23_1,S23,76-354,1
76-354_S24_1,S24,76-354,1
76-354_S25_1,S25,76-354,1
15-311_S24_1,S24,15-311,1
15-311_S25_1,S25,15-311,1
09-445_S23_2,S23,09-445,2
09-445_F23_2,F23,09-445,2
09-445_S24_2,S24,09-445,2
09-445_F24_2,F24,09-445,2
09-445_S25_2,S25,09-445,2
09-445_M24_1,M24,09-445,1
09-445_F24_1,F24,09-445,1
09-445_S25_1,S25,09-445,1
09-445_M25_1,M25,09-445,1
09-445_F25_1,F25,09-445,1
98-362_S20_1,S20,98-362,1
99-362_S21_1,S21,99-362,1
99-362_S22_1,S22,99-362,1
99-362_S23_1,S23,99-362,1
99-362_S24_1,S24,99-362,1
99-362_S25_1,S25,99-362,1
76-495_S20_1,S20,76-495,1
76-495_S23_1,S23,76-495,1
18-232_S16_1,S16,18-232,1
18-232_S17_1,S17,18-232,1
18-232_S18_1,S18,18-232,1
18-232_S19_1,S19,18-232,1
18-232_S20_1,S20,18-232,1
76-246_M18_2,M18,76-246,2
76-246_M18_1,M18,76-246,1
51-273_F20_2,F20,51-273,2
82-333_F23_1,F23,82-333,1
82-333_S24_1,S24,82-333,1
82-333_F24_1,F24,82-333,1
82-333_S25_1,S25,82-333,1
82-333_F25_1,F25,82-333,1
03-326_F15_1,F15,03-326,1
03-326_F16_1,F16,03-326,1
03-326_F17_1,F17,03-326,1
03-326_F18_1,F18,03-326,1
70-451_S16_2,S16,70-451,2
70-451_S17_2,S17,70-451,2
70-451_F15_1,F15,70-451,1
70-451_S16_1,S16,70-451,1
70-451_F16_1,F16,70-451,1
70-451_S17_1,S17,70-451,1
70-451_F17_1,F17,70-451,1
82-299_S25_2,S25,82-299,2
82-299_S23_1,S23,82-299,1
76-303_F23_1,F23,76-303,1
76-303_S24_1,S24,76-303,1
76-303_F24_1,F24,76-303,1
76-303_S25_1,S25,76-303,1
76-303_F25_1,F25,76-303,1
36-202_F19_2,F19,36-202,2
36-202_F20_2,F20,36-202,2
36-202_F21_2,F21,36-202,2
36-202_F22_2,F22,36-202,2
36-202_F24_2,F24,36-202,2
36-202_M24_1,M24,36-202,1
36-202_F24_1,F24,36-202,1
36-202_S25_1,S25,36-202,1
36-202_M25_1,M25,36-202,1
36-202_F25_1,F25,36-202,1
79-268_M19_2,M19,79-268,2
79-268_F15_1,F15,79-268,1
79-268_S20_1,S20,79-268,1
79-268_F22_1,F22,79-268,1
98-374_F23_1,F23,98-374,1
98-374_S24_1,S24,98-374,1
98-374_F24_1,F24,98-374,1
98-374_S25_1,S25,98-374,1
98-374_F25_1,F25,98-374,1
73-337_S23_1,S23,73-337,1
73-337_F24_1,F24,73-337,1
99-231_S20_2,S20,99-231,2
76-483_F23_1,F23,76-483,1
76-483_F24_1,F24,76-483,1
76-483_F25_1,F25,76-483,1
70-502_S23_2,S23,70-502,2
70-502_F23_2,F23,70-502,2
70-502_S24_2,S24,70-502,2
70-502_F24_2,F24,70-502,2
70-502_S25_2,S25,70-502,2
70-502_F23_1,F23,70-502,1
70-502_S24_1,S24,70-502,1
70-502_F24_1,F24,70-502,1
70-502_S25_1,S25,70-502,1
70-502_F25_1,F25,70-502,1
79-454_S23_2,S23,79-454,2
82-260_S25_1,S25,82-260,1
66-132_F21_1,F21,66-132,1
66-132_F23_1,F23,66-132,1
66-132_F24_1,F24,66-132,1
76-315_F17_1,F17,76-315,1
67-427_S24_2,S24,67-427,2
67-427_S25_2,S25,67-427,2
70-447_S24_2,S24,70-447,2
70-447_F21_1,F21,70-447,1
70-447_F22_1,F22,70-447,1
70-447_F23_1,F23,70-447,1
70-447_F24_1,F24,70-447,1
70-447_F25_1,F25,70-447,1
03-330_F15_2,F15,03-330,2
03-330_F16_2,F16,03-330,2
